unique_id,model_version,window,cutoff,bucket,history_length,yhat_total,y_total,ae,bias
CC-CC-15-DGCH05-BKRD-STR,v11,Mar-May,2026-02-23,smooth,long,47.35534229484426,39,8.355342294844263,8.355342294844263
CC-CN-03-B-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,266.7558358924642,374,107.24416410753582,-107.24416410753582
CC-CN-03-D-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,677.3506487758334,782,104.6493512241666,-104.6493512241666
CC-CN-03-F-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,232.62238397072832,263,30.377616029271678,-30.377616029271678
CC-CN-03-G-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,101.72366926830291,100,1.7236692683029133,1.7236692683029133
CC-CN-03-H-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,121.54016943638855,119,2.5401694363885525,2.5401694363885525
CC-CN-03-I-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,117.97962587774722,138,20.020374122252775,-20.020374122252775
CC-CN-03-J-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,653.781772456443,561,92.78177245644304,92.78177245644304
CC-CN-03-K-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,663.1211715614845,646,17.121171561484516,17.121171561484516
CC-CN-03-L-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,432.98503169547314,444,11.01496830452686,-11.01496830452686
CC-CN-03-M-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,588.3006199851235,654,65.69938001487651,-65.69938001487651
CC-CN-03-N-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,554.5992721843189,524,30.59927218431892,30.59927218431892
CC-CN-03-P-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,777.3147177632135,785,7.68528223678652,-7.68528223678652
CC-CN-03-R-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,346.6834060567133,390,43.316593943286705,-43.316593943286705
CC-CN-03-T-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,123.30920432387875,169,45.690795676121255,-45.690795676121255
CC-CN-03-X-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,728.2775042907276,620,108.27750429072762,108.27750429072762
CC-CP-03-F-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,78.3373414450845,66,12.337341445084505,12.337341445084505
CC-CP-03-G-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,707.6242376394675,757,49.37576236053246,-49.37576236053246
CC-CP-03-H-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,110.14857974345779,156,45.85142025654221,-45.85142025654221
CC-CP-03-I-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,349.4825510512731,377,27.517448948726894,-27.517448948726894
CC-CP-03-J-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,627.7260118300356,594,33.726011830035645,33.726011830035645
CC-CP-03-K-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,665.977649416112,752,86.02235058388806,-86.02235058388806
CC-CP-03-L-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,45.812251279645075,61,15.187748720354925,-15.187748720354925
CC-CP-03-M-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,51.95567686905749,80,28.04432313094251,-28.04432313094251
CC-CS-03-G-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,69.1984678689072,111,41.8015321310928,-41.8015321310928
CC-CS-03-H-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,137.37091273435982,134,3.3709127343598198,3.3709127343598198
CC-CS-03-I-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,209.91286076850506,209,0.9128607685050554,0.9128607685050554
CC-CS-03-J-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,73.80525992422247,115,41.19474007577753,-41.19474007577753
CC-CS-03-K-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,313.88196314647695,368,54.11803685352305,-54.11803685352305
CC-CS-03-L-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,198.90505735092432,160,38.905057350924324,38.905057350924324
CC-CS-03-M-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,138.07010595604075,182,43.92989404395925,-43.92989404395925
CC-CS-03-N-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,62.11569268785392,85,22.884307312146078,-22.884307312146078
CC-SN-03-B-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,38.463393325889,71,32.536606674111,-32.536606674111
CC-SN-03-D-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,79.38737898193699,106,26.61262101806301,-26.61262101806301
CC-SS-03-G-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,59.26500426913779,88,28.73499573086221,-28.73499573086221
CC-SS-03-H-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,59.37792922149722,85,25.62207077850278,-25.62207077850278
CC-SS-03-I-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,86.57616608052359,136,49.42383391947641,-49.42383391947641
CC-SS-03-J-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,159.6041310766493,135,24.60413107664931,24.60413107664931
CC-SS-03-K-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,215.4107138080749,238,22.589286191925112,-22.589286191925112
CC-SS-03-M-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,209.4586290984704,267,57.5413709015296,-57.5413709015296
CC-SS-03-N-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,84.81975644005075,84,0.8197564400507531,0.8197564400507531
CC-SS-03-R-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,33.24418309374278,39,5.755816906257223,-5.755816906257223
CC-SS-15-K-BKRD-STR,v11,Mar-May,2026-02-23,smooth,short,55.115403391338255,26,29.115403391338255,29.115403391338255
CC-SS-15-M-BKRD-STR,v11,Mar-May,2026-02-23,smooth,short,57.97303825609818,44,13.973038256098178,13.973038256098178
CC-TC-03-N-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,56.37858494325432,60,3.6214150567456826,-3.6214150567456826
CC-TC-03-P-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,26.881868269509567,59,32.11813173049043,-32.11813173049043
CC-TS-03-N-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,33.07793379545292,46,12.922066204547079,-12.922066204547079
CC-TS-03-R-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,66.9712834397143,68,1.0287165602857016,-1.0287165602857016
CC-TS-03-S-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,187.91739878781408,288,100.08260121218592,-100.08260121218592
CC-TS-03-T-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,71.0376840127133,121,49.9623159872867,-49.9623159872867
CC-TS-03-V-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,33.544452560101476,36,2.455547439898524,-2.455547439898524
CC-TS-15-S-BKRD-STR,v11,Mar-May,2026-02-23,smooth,short,69.64581909023556,49,20.645819090235562,20.645819090235562
CC-TS-15-T-BKRD-STR,v11,Mar-May,2026-02-23,smooth,short,48.65819094368878,26,22.65819094368878,22.65819094368878
CC-TT-03-S-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,27.632370763522044,32,4.367629236477956,-4.367629236477956
CC-TT-03-U-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,46.98308726974051,55,8.016912730259492,-8.016912730259492
CA-SC-10-B-10-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,94.98703184795785,119,24.01296815204215,-24.01296815204215
CA-SC-10-B-10-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,407.6695021157186,469,61.330497884281385,-61.330497884281385
CA-SC-10-B-10-BR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,61.93993460911644,66,4.060065390883558,-4.060065390883558
CA-SC-10-B-10-DB-1TO,v11,Dec-Feb,2025-12-15,smooth,short,58.338950797430805,65,6.661049202569195,-6.661049202569195
CA-SC-10-B-10-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,151.2462117711842,152,0.7537882288158073,-0.7537882288158073
CA-SC-10-B-10-GR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,109.22064668206579,111,1.7793533179342091,-1.7793533179342091
CA-SC-10-B-10-WR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,57.060537924246596,89,31.939462075753404,-31.939462075753404
CA-SC-10-B-125-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,101.53070182397232,65,36.53070182397232,36.53070182397232
CA-SC-10-B-125-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,73.91728967962493,50,23.91728967962493,23.91728967962493
CA-SC-10-B-127-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,180.5320497307615,251,70.46795026923849,-70.46795026923849
CA-SC-10-B-127-DB-1TO,v11,Dec-Feb,2025-12-15,smooth,short,44.880259926314864,69,24.119740073685136,-24.119740073685136
CA-SC-10-B-127-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,44.663773394994394,63,18.336226605005606,-18.336226605005606
CA-SC-10-B-129-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,56.726004474971475,33,23.726004474971475,23.726004474971475
CA-SC-10-B-131-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,33.79052123338221,25,8.790521233382208,8.790521233382208
CA-SC-10-B-132-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,76.32950308201494,78,1.6704969179850622,-1.6704969179850622
CA-SC-10-B-132-DB-1TO,v11,Dec-Feb,2025-12-15,smooth,short,28.15930483992915,39,10.840695160070851,-10.840695160070851
CA-SC-10-B-132-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,31.766741007685667,37,5.233258992314333,-5.233258992314333
CA-SC-10-B-137-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,16.543024056219885,33,16.456975943780115,-16.456975943780115
CA-SC-10-B-138-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,283.7609849762314,153,130.76098497623138,130.76098497623138
CA-SC-10-B-138-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,138.00801226462397,81,57.00801226462397,57.00801226462397
CA-SC-10-B-141-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,54.93681245537335,44,10.93681245537335,10.93681245537335
CA-SC-10-B-147-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,105.21418035709793,53,52.21418035709793,52.21418035709793
CA-SC-10-B-149-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,38.986125042922346,23,15.986125042922346,15.986125042922346
CA-SC-10-B-15-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,32.827294907828765,51,18.172705092171235,-18.172705092171235
CA-SC-10-B-151-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,64.78060147368845,46,18.78060147368845,18.78060147368845
CA-SC-10-B-159-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,33.65076706505957,22,11.650767065059568,11.650767065059568
CA-SC-10-B-16-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,25.354277977204077,30,4.645722022795923,-4.645722022795923
CA-SC-10-B-16-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,90.35111290810475,72,18.351112908104753,18.351112908104753
CA-SC-10-B-162-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,66.76157900035022,46,20.761579000350224,20.761579000350224
CA-SC-10-B-176-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,54.86926469788772,106,51.13073530211228,-51.13073530211228
CA-SC-10-B-176-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,16.52285189001902,43,26.47714810998098,-26.47714810998098
CA-SC-10-B-177-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,106.86292673886626,133,26.137073261133736,-26.137073261133736
CA-SC-10-B-177-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,46.73413345837857,59,12.265866541621428,-12.265866541621428
CA-SC-10-B-188-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,50.89350445075246,26,24.89350445075246,24.89350445075246
CA-SC-10-B-201-GR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,28.352006331224658,50,21.647993668775342,-21.647993668775342
CA-SC-10-B-22-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,31.847176699868317,40,8.152823300131683,-8.152823300131683
CA-SC-10-B-28-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,81.55666151617645,96,14.443338483823553,-14.443338483823553
CA-SC-10-B-28-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,154.08392493243582,177,22.91607506756418,-22.91607506756418
CA-SC-10-B-28-DB-1TO,v11,Dec-Feb,2025-12-15,smooth,short,26.16258992177353,36,9.837410078226469,-9.837410078226469
CA-SC-10-B-28-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,45.13043816673367,66,20.86956183326633,-20.86956183326633
CA-SC-10-B-28-GR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,59.821180082634115,52,7.821180082634115,7.821180082634115
CA-SC-10-B-32-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,84.78985426114792,111,26.210145738852077,-26.210145738852077
CA-SC-10-B-32-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,330.13594885085894,353,22.864051149141062,-22.864051149141062
CA-SC-10-B-32-BR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,39.19842348994774,51,11.801576510052257,-11.801576510052257
CA-SC-10-B-32-DB-1TO,v11,Dec-Feb,2025-12-15,smooth,short,61.2897805015343,62,0.7102194984656975,-0.7102194984656975
CA-SC-10-B-32-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,99.0440016230537,141,41.9559983769463,-41.9559983769463
CA-SC-10-B-32-GR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,51.93211700458247,82,30.067882995417527,-30.067882995417527
CA-SC-10-B-32-WR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,52.06571852818885,68,15.934281471811147,-15.934281471811147
CA-SC-10-B-36-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,18.11180567334546,29,10.888194326654538,-10.888194326654538
CA-SC-10-B-36-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,48.42105625685332,44,4.421056256853319,4.421056256853319
CA-SC-10-B-37-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,182.44471713248336,176,6.444717132483362,6.444717132483362
CA-SC-10-B-37-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,89.65342925881626,108,18.34657074118374,-18.34657074118374
CA-SC-10-B-38-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,29.901379581716217,42,12.098620418283783,-12.098620418283783
CA-SC-10-B-39-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,58.359060992408004,54,4.359060992408004,4.359060992408004
CA-SC-10-B-44-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,81.94565595304911,65,16.945655953049112,16.945655953049112
CA-SC-10-B-44-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,218.65775066523986,245,26.34224933476014,-26.34224933476014
CA-SC-10-B-44-DB-1TO,v11,Dec-Feb,2025-12-15,smooth,short,43.83901210091878,64,20.16098789908122,-20.16098789908122
CA-SC-10-B-44-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,140.78092977186503,132,8.780929771865033,8.780929771865033
CA-SC-10-B-47-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,41.28729923094599,46,4.71270076905401,-4.71270076905401
CA-SC-10-B-47-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,59.382519904917864,56,3.3825199049178636,3.3825199049178636
CA-SC-10-B-48-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,19.540015159146137,33,13.459984840853863,-13.459984840853863
CA-SC-10-B-53-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,39.29141516853308,34,5.291415168533078,5.291415168533078
CA-SC-10-B-56-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,44.73946878686293,57,12.260531213137071,-12.260531213137071
CA-SC-10-B-67-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,34.095774688946385,32,2.095774688946385,2.095774688946385
CA-SC-10-B-71-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,14.007975913965279,33,18.99202408603472,-18.99202408603472
CA-SC-10-B-76-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,57.94626988131181,44,13.946269881311807,13.946269881311807
CA-SC-10-B-76-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,35.401558695602034,34,1.4015586956020343,1.4015586956020343
CA-SC-10-B-NEW-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,139.9304569798863,131,8.930456979886287,8.930456979886287
CA-SC-10-F-10-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,578.0012490697317,593,14.99875093026833,-14.99875093026833
CA-SC-10-F-10-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,1187.1317672447951,1278,90.86823275520487,-90.86823275520487
CA-SC-10-F-10-BR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,94.51073534672847,130,35.48926465327153,-35.48926465327153
CA-SC-10-F-10-DB-1TO,v11,Dec-Feb,2025-12-15,smooth,short,129.66279852405935,167,37.337201475940645,-37.337201475940645
CA-SC-10-F-10-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,361.9985629401052,417,55.00143705989478,-55.00143705989478
CA-SC-10-F-10-GR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,232.62866960942193,290,57.371330390578066,-57.371330390578066
CA-SC-10-F-10-WR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,155.71719262434422,188,32.28280737565578,-32.28280737565578
CA-SC-10-F-103-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,41.333877235264914,40,1.3338772352649144,1.3338772352649144
CA-SC-10-F-104-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,47.452941759678595,40,7.452941759678595,7.452941759678595
CA-SC-10-F-106-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,78.05799373480305,109,30.94200626519695,-30.94200626519695
CA-SC-10-F-106-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,91.6105436211353,76,15.610543621135307,15.610543621135307
CA-SC-10-F-106-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,106.85797039925022,117,10.14202960074978,-10.14202960074978
CA-SC-10-F-107-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,31.0855842361416,43,11.9144157638584,-11.9144157638584
CA-SC-10-F-107-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,56.44787725312379,49,7.447877253123792,7.447877253123792
CA-SC-10-F-11-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,36.525349167364496,41,4.474650832635504,-4.474650832635504
CA-SC-10-F-11-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,269.6339085621547,294,24.366091437845284,-24.366091437845284
CA-SC-10-F-11-DB-1TO,v11,Dec-Feb,2025-12-15,smooth,short,33.785367036122615,57,23.214632963877385,-23.214632963877385
CA-SC-10-F-11-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,95.71510693137365,129,33.284893068626346,-33.284893068626346
CA-SC-10-F-11-GR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,60.43652309272552,71,10.563476907274477,-10.563476907274477
CA-SC-10-F-12-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,41.56715343682394,44,2.4328465631760565,-2.4328465631760565
CA-SC-10-F-12-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,77.90693122842583,75,2.906931228425833,2.906931228425833
CA-SC-10-F-12-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,64.80406058244745,73,8.195939417552552,-8.195939417552552
CA-SC-10-F-12-GR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,67.55268107049565,25,42.55268107049565,42.55268107049565
CA-SC-10-F-13-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,54.81760236682223,71,16.18239763317777,-16.18239763317777
CA-SC-10-F-13-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,215.03035769267623,144,71.03035769267623,71.03035769267623
CA-SC-10-F-13-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,88.3671363247641,75,13.367136324764104,13.367136324764104
CA-SC-10-F-13-GR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,27.874311475976512,38,10.125688524023488,-10.125688524023488
CA-SC-10-F-13-WR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,19.62528848382058,22,2.3747115161794206,-2.3747115161794206
CA-SC-10-F-14-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,128.21216096155587,97,31.212160961555867,31.212160961555867
CA-SC-10-F-14-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,81.49609580797564,87,5.503904192024365,-5.503904192024365
CA-SC-10-F-14-GR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,51.94545229737632,67,15.05454770262368,-15.05454770262368
CA-SC-10-F-16-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,25.835662062576247,31,5.164337937423753,-5.164337937423753
CA-SC-10-F-169-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,334.96361112312064,374,39.03638887687936,-39.03638887687936
CA-SC-10-F-169-DB-1TO,v11,Dec-Feb,2025-12-15,smooth,short,104.51555391817726,109,4.484446081822739,-4.484446081822739
CA-SC-10-F-169-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,76.86339622001567,110,33.13660377998433,-33.13660377998433
CA-SC-10-F-174-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,58.365018760485796,44,14.365018760485796,14.365018760485796
CA-SC-10-F-177-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,200.38432598974222,109,91.38432598974222,91.38432598974222
CA-SC-10-F-177-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,150.2333055232482,80,70.23330552324819,70.23330552324819
CA-SC-10-F-18-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,54.33211690237849,63,8.667883097621512,-8.667883097621512
CA-SC-10-F-182-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,47.68146475574065,41,6.681464755740649,6.681464755740649
CA-SC-10-F-182-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,97.81916089668469,77,20.819160896684693,20.819160896684693
CA-SC-10-F-183-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,116.02163349524577,72,44.021633495245766,44.021633495245766
CA-SC-10-F-183-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,45.83406891530035,59,13.16593108469965,-13.16593108469965
CA-SC-10-F-185-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,36.596083934522646,22,14.596083934522646,14.596083934522646
CA-SC-10-F-185-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,64.84405739951666,27,37.84405739951666,37.84405739951666
CA-SC-10-F-185-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,43.30041761224121,25,18.300417612241212,18.300417612241212
CA-SC-10-F-188-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,93.38086913989052,78,15.380869139890521,15.380869139890521
CA-SC-10-F-188-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,26.065831781668663,24,2.0658317816686633,2.0658317816686633
CA-SC-10-F-190-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,37.94219680176951,38,0.05780319823048785,-0.05780319823048785
CA-SC-10-F-190-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,301.3245839970706,279,22.32458399707059,22.32458399707059
CA-SC-10-F-190-DB-1TO,v11,Dec-Feb,2025-12-15,smooth,short,56.88026392441548,80,23.11973607558452,-23.11973607558452
CA-SC-10-F-190-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,89.29123752937164,80,9.291237529371642,9.291237529371642
CA-SC-10-F-193-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,271.75031305472714,140,131.75031305472714,131.75031305472714
CA-SC-10-F-193-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,104.3175823585229,40,64.3175823585229,64.3175823585229
CA-SC-10-F-197-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,75.65603851478396,90,14.343961485216042,-14.343961485216042
CA-SC-10-F-197-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,33.42457799964559,40,6.575422000354408,-6.575422000354408
CA-SC-10-F-199-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,321.8012309156055,349,27.198769084394485,-27.198769084394485
CA-SC-10-F-199-DB-1TO,v11,Dec-Feb,2025-12-15,smooth,short,48.39011382966219,52,3.609886170337809,-3.609886170337809
CA-SC-10-F-199-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,163.16489179623306,169,5.835108203766936,-5.835108203766936
CA-SC-10-F-199-GR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,33.13718070695729,37,3.862819293042712,-3.862819293042712
CA-SC-10-F-20-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,72.74590145006077,103,30.25409854993923,-30.25409854993923
CA-SC-10-F-20-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,82.90118169119691,84,1.0988183088030894,-1.0988183088030894
CA-SC-10-F-20-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,21.84047915174768,41,19.15952084825232,-19.15952084825232
CA-SC-10-F-20-GR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,30.10295535301398,48,17.89704464698602,-17.89704464698602
CA-SC-10-F-200-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,88.14070227111753,89,0.859297728882467,-0.859297728882467
CA-SC-10-F-200-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,51.49218795274858,85,33.50781204725142,-33.50781204725142
CA-SC-10-F-208-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,60.75334059589714,34,26.753340595897143,26.753340595897143
CA-SC-10-F-215-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,89.02708681904082,100,10.972913180959182,-10.972913180959182
CA-SC-10-F-215-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,130.51955479521,95,35.51955479521001,35.51955479521001
CA-SC-10-F-215-DB-1TO,v11,Dec-Feb,2025-12-15,smooth,short,26.66959894748432,40,13.330401052515679,-13.330401052515679
CA-SC-10-F-216-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,138.9470163780439,153,14.052983621956088,-14.052983621956088
CA-SC-10-F-216-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,54.31712068134146,82,27.682879318658543,-27.682879318658543
CA-SC-10-F-219-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,28.682512643048167,25,3.6825126430481667,3.6825126430481667
CA-SC-10-F-22-BE-1TO,v11,Dec-Feb,2025-12-15,smooth,short,54.20594886296254,57,2.7940511370374566,-2.7940511370374566
CA-SC-10-F-22-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,118.34550786839871,116,2.3455078683987125,2.3455078683987125
CA-SC-10-F-22-DG-1TO,v11,Dec-Feb,2025-12-15,smooth,short,28.62858798609287,23,5.628587986092871,5.628587986092871
CA-SC-10-F-221-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,72.35499905069021,37,35.35499905069021,35.35499905069021
CA-SC-10-F-232-BK-1TO,v11,Dec-Feb,2025-12-15,smooth,short,55.92575971980974,62,6.07424028019026,-6.07424028019026
CA-SC-10-F-232-GR-1TO,v11,Dec-Feb,2025-12-15,smooth,short,45.47305397283081,68,22.52694602716919,-22.52694602716919
